audio_path,text,processed_path
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it snows your is slowly takes a short walk in the open air each.wav,in the winter when it snows your is slowly takes a short walk in the open air each,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it snows your is slowly takes a short walk in the open air each.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't I don't have time to go with you I am play.wav,i don't i don't have time to go with you i am play,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't I don't have time to go with you I am play.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family in the future I want to make my family Pro (1).wav,i love my family in the future i want to make my family pro (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family in the future I want to make my family Pro (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/dog food like bikes Elsa want a book Adam place basket.wav,dog food like bikes elsa want a book adam place basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/dog food like bikes Elsa want a book Adam place basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/Dog eat burns my like bike Elsa want a book Adam play basket.wav,dog eat burns my like bike elsa want a book adam play basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Dog eat burns my like bike Elsa want a book Adam play basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains (28).wav,nature gives us fruits vegetables and grains (28),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains (28).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad arrived at the bus station early but weighted until the bus game (2).wav,mum and dad arrived at the bus station early but weighted until the bus game (2),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but weighted until the bus game (2).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/Dog eat bones Mike likes bike also want to book Adam place basket.wav,dog eat bones mike likes bike also want to book adam place basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Dog eat bones Mike likes bike also want to book Adam place basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (204).wav,i love my family and in the future i want to make my family (204),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (204).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (148).wav,i don't have time to go with you i am playing cricket (148),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (148).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (88).wav,i don't have time to go with you i am playing cricket (88),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (88).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains to (8).wav,nature gives us fruits vegetables and grains to (8),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (8).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it was he is slowly takes a short walk in the open I re.wav,in the winter when it was he is slowly takes a short walk in the open i re,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it was he is slowly takes a short walk in the open I re.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (122).wav,i love my family and in the future i want to make my family (122),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (122).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/and he's looking for the frog .wav,and he's looking for the frog ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and he's looking for the frog .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make make my family.wav,i love my family and in the future i want to make make my family,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make make my family.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/Dog eat bones Mike Like bikes else wants a book Adam place.wav,dog eat bones mike like bikes else wants a book adam place,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Dog eat bones Mike Like bikes else wants a book Adam place.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (115).wav,i love my family and in the future i want to make my family (115),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (115).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad Android at the bus station early bird treated uniquely the.wav,mum and dad android at the bus station early bird treated uniquely the,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad Android at the bus station early bird treated uniquely the.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (107).wav,i don't have time to go with you i am playing cricket (107),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (107).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/Dog eat dogs eat bones Mike Like bikes Elsa want your book Adam place basket.wav,dog eat dogs eat bones mike like bikes elsa want your book adam place basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Dog eat dogs eat bones Mike Like bikes Elsa want your book Adam place basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (44).wav,i don't have time to go with you i am playing cricket (44),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (44).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/and the dog woke up .wav,and the dog woke up ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and the dog woke up .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/and bees come out of the hive.wav,and bees come out of the hive,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and bees come out of the hive.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (70).wav,i love my family and in the future i want to make my family (70),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (70).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains to eat (24).wav,nature gives us fruits vegetables and grains to eat (24),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to eat (24).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/and then lots of baby frogs came out .wav,and then lots of baby frogs came out ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and then lots of baby frogs came out .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and and in the future I want to make my family.wav,i love my family and and in the future i want to make my family,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and and in the future I want to make my family.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains to eat (30).wav,nature gives us fruits vegetables and grains to eat (30),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to eat (30).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad and right at the bus station early but waited until the basket.wav,mum and dad and right at the bus station early but waited until the basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad and right at the bus station early but waited until the basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/is a respect and love all members of the.wav,is a respect and love all members of the,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/is a respect and love all members of the.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/they look in the boot .wav,they look in the boot ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/they look in the boot .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (100).wav,i don't have time to go with you i am playing cricket (100),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (100).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family earn in the future I want to make my family (1).wav,i love my family earn in the future i want to make my family (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family earn in the future I want to make my family (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains (39).wav,nature gives us fruits vegetables and grains (39),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains (39).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it's nose is slowly takes a short walk in the open air each day.wav,in the winter when it's nose is slowly takes a short walk in the open air each day,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it's nose is slowly takes a short walk in the open air each day.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it's not his slowly takes a short walk in the open air (7).wav,in the winter when it's not his slowly takes a short walk in the open air (7),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it's not his slowly takes a short walk in the open air (7).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad arrived at the station early but weighted until the bus.wav,mum and dad arrived at the station early but weighted until the bus,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the station early but weighted until the bus.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (33).wav,i don't have time to go with you i am playing cricket (33),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (33).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad arrived at the bus station early but better until the bus.wav,mum and dad arrived at the bus station early but better until the bus,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but better until the bus.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad arrived at the bus stationery but a white and till the bus.wav,mum and dad arrived at the bus stationery but a white and till the bus,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus stationery but a white and till the bus.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and and in the future I want to make my family (1).wav,i love my family and and in the future i want to make my family (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and and in the future I want to make my family (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family Pro (13).wav,i love my family and in the future i want to make my family pro (13),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family Pro (13).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family in the future I want to make my family (4).wav,i love my family in the future i want to make my family (4),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family in the future I want to make my family (4).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (80).wav,i love my family and in the future i want to make my family (80),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (80).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (155).wav,i don't have time to go with you i am playing cricket (155),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (155).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains to (94).wav,nature gives us fruits vegetables and grains to (94),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (94).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it's not his loss slowly takes a short walk in the open age.wav,in the winter when it's not his loss slowly takes a short walk in the open age,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it's not his loss slowly takes a short walk in the open age.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad arrived at the bus station early but waiting until the.wav,mum and dad arrived at the bus station early but waiting until the,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but waiting until the.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (246).wav,i love my family and in the future i want to make my family (246),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (246).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (37).wav,i love my family and in the future i want to make my family (37),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (37).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad arrived at the bus station early but weighted until the bus (1).wav,mum and dad arrived at the bus station early but weighted until the bus (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but weighted until the bus (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (120).wav,i don't have time to go with you i am playing cricket (120),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (120).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it snows is slowly takes a short walk in the open air (1).wav,in the winter when it snows is slowly takes a short walk in the open air (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it snows is slowly takes a short walk in the open air (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family Pro (14).wav,i love my family and in the future i want to make my family pro (14),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family Pro (14).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (101).wav,i don't have time to go with you i am playing cricket (101),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (101).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetable and grains to (3).wav,nature gives us fruits vegetable and grains to (3),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetable and grains to (3).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (132).wav,i don't have time to go with you i am playing cricket (132),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (132).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/and they are looking at the frog .wav,and they are looking at the frog ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and they are looking at the frog .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family Pro (10).wav,i love my family and in the future i want to make my family pro (10),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family Pro (10).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature easy at very attractive and law of favourite green colour.wav,nature easy at very attractive and law of favourite green colour,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature easy at very attractive and law of favourite green colour.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/the dog went out of bed .wav,the dog went out of bed ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/the dog went out of bed .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains to (13).wav,nature gives us fruits vegetables and grains to (13),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (13).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/blazer is very attractive and full of my favourite green.wav,blazer is very attractive and full of my favourite green,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/blazer is very attractive and full of my favourite green.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (220).wav,i don't have time to go with you i am playing cricket (220),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (220).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (222).wav,i don't have time to go with you i am playing cricket (222),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (222).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter winter when it snows his slowly takes a short walk in the open air reached.wav,in the winter winter when it snows his slowly takes a short walk in the open air reached,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter winter when it snows his slowly takes a short walk in the open air reached.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/and then they shouted where is the frog .wav,and then they shouted where is the frog ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and then they shouted where is the frog .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad avoid that the bus station by early but weighted until the bus.wav,mum and dad avoid that the bus station by early but weighted until the bus,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad avoid that the bus station by early but weighted until the bus.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/the dog was running away from the bees .wav,the dog was running away from the bees ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/the dog was running away from the bees .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/Dog eat bones Mike likes bikes Elsa wants a book Adams place basket.wav,dog eat bones mike likes bikes elsa wants a book adams place basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Dog eat bones Mike likes bikes Elsa wants a book Adams place basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/when they see the frog out the jar .wav,when they see the frog out the jar ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/when they see the frog out the jar .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (113).wav,i don't have time to go with you i am playing cricket (113),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (113).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have a time to go with you I am playing cricket (1).wav,i don't have a time to go with you i am playing cricket (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have a time to go with you I am playing cricket (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family Pro (21).wav,i love my family and in the future i want to make my family pro (21),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family Pro (21).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/major cause of fruits vegetables and grains to eat.wav,major cause of fruits vegetables and grains to eat,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/major cause of fruits vegetables and grains to eat.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/dog is more Mike likes Vibes Elsa wants a book Adam place basket.wav,dog is more mike likes vibes elsa wants a book adam place basket,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/dog is more Mike likes Vibes Elsa wants a book Adam place basket.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it slowly slowly takes a short walk in the open at.wav,in the winter when it slowly slowly takes a short walk in the open at,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it slowly slowly takes a short walk in the open at.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when is snow he slowly takes a short walk in the open air each day.wav,in the winter when is snow he slowly takes a short walk in the open air each day,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when is snow he slowly takes a short walk in the open air each day.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/mum and dad upgrade at the bus station early but waited until the bus.wav,mum and dad upgrade at the bus station early but waited until the bus,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad upgrade at the bus station early but waited until the bus.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and (1).wav,nature gives us fruits vegetables and (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when its snow is slowly takes a short walk in the open age.wav,in the winter when its snow is slowly takes a short walk in the open age,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when its snow is slowly takes a short walk in the open age.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/and the and the frog is happy .wav,and the and the frog is happy ,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and the and the frog is happy .wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/in the winter when it snows is slowly takes a short walk in the open at each day.wav,in the winter when it snows is slowly takes a short walk in the open at each day,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it snows is slowly takes a short walk in the open at each day.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and and in the future I want to make my family (3).wav,i love my family and and in the future i want to make my family (3),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and and in the future I want to make my family (3).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives us fruits vegetables and grains to eat (15).wav,nature gives us fruits vegetables and grains to eat (15),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to eat (15).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I don't have time to go with you I am playing cricket (42).wav,i don't have time to go with you i am playing cricket (42),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (42).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/natural gives us fruits vegetables and grains to (1).wav,natural gives us fruits vegetables and grains to (1),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/natural gives us fruits vegetables and grains to (1).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/matter is as wearing as our mother it's always sweet like.wav,matter is as wearing as our mother it's always sweet like,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/matter is as wearing as our mother it's always sweet like.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/nature gives all fruits vegetables and grains to eat.wav,nature gives all fruits vegetables and grains to eat,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives all fruits vegetables and grains to eat.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and and in the future I want to take my family Pro.wav,i love my family and and in the future i want to take my family pro,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and and in the future I want to take my family Pro.wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/I love my family and in the future I want to make my family (33).wav,i love my family and in the future i want to make my family (33),/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (33).wav
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/Raw_data/a frog and a dog and a kid.wav,a frog and a dog and a kid,/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/a frog and a dog and a kid.wav
