audio_path,transcription,duration
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it crosses slowly takes a short walk in the open and each.wav,in the winter when it crosses slowly takes a short walk in the open and each,5.108375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have to go with you I am playing cricket (1).wav,I don't have to go with you I am playing cricket,5.7585625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (96).wav,I don't have time to go with you I am playing cricket,5.3870625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to eat (18).wav,nature gives us fruits vegetables and grains to eat,4.736875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (65).wav,I don't have time to go with you I am playing cricket,4.551125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (36).wav,I don't have time to go with you I am playing cricket,4.922625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (122).wav,I don't have time to go with you I am playing cricket,3.8080625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I went to make my family (1).wav,I love my family and in the future I went to make my family,7.7090625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (1).wav,I don't have time to go with you I am playing cricket,3.3436875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (99).wav,nature gives us fruits vegetables and grains to,4.922625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/as carrying as our mother it is always sweet like.wav,as carrying as our mother it is always sweet like,6.5945
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early but why did under the bus game.wav,mum and dad arrived at the bus station early but why did under the bus game,5.108375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/natural is as carrying as our mother it always sweet like.wav,natural is as carrying as our mother it always sweet like,5.2941875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it shows his slowly takes a short walk in the open a rich.wav,in the winter when it shows his slowly takes a short walk in the open a rich,5.20125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early but weighted until the bus game (4).wav,mum and dad arrived at the bus station early but weighted until the bus game,8.3591875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/method gives a fruit vegetables and grains to eat.wav,method gives a fruit vegetables and grains to eat,4.45825
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it is not his slowly takes a short walk in the open air each day.wav,in the winter when it is not his slowly takes a short walk in the open air each day,8.7306875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (51).wav,I don't have time to go with you I am playing cricket,3.5294375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (204).wav,I love my family and in the future I want to make my family,6.4086875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows is slowly takes a short walk in the open a rich day.wav,in the winter when it snows is slowly takes a short walk in the open a rich day,7.058875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (2).wav,nature gives us fruits vegetables and grains to,4.644
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I do not have time to go with you I am playing cricket (8).wav,I do not have time to go with you I am playing cricket,5.6656875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows he is slowly take a short walk in the open air each day.wav,in the winter when it snows he is slowly take a short walk in the open air each day,8.2663125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love I love my family and in the future I want to make my family proud.wav,I love I love my family and in the future I want to make my family proud,6.0371875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dog eats burns Mickey likes bikes Elsa wants a book Kadam place basket.wav,dog eats burns Mickey likes bikes Elsa wants a book Kadam place basket,9.6595
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and then they shouted where is the frog .wav,and then they shouted where is the frog,4.8948125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I do not have time to go with you I playing cricket.wav,I do not have time to go with you I playing cricket,6.78025
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early but wait until the bus (1).wav,mum and dad arrived at the bus station early but wait until the bus,7.8948125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and the dog was holding the tree.wav,and the dog was holding the tree,2.949625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dog breed bones my client bikes I want to work and a place basket.wav,dog breed bones my client bikes I want to work and a place basket,5.20125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad avoid at the bus station Ali but weighted country the.wav,mum and dad avoid at the bus station Ali but weighted country the,7.430375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and the future I want to make it my family Pro.wav,I love my family and the future I want to make it my family Pro,7.616125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/major gives us fruits vegetables and grains to eat (1).wav,major gives us fruits vegetables and grains to eat,4.365375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (28).wav,nature gives us fruits vegetables and grains to,4.45825
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dog get bone Michael likes bike Elsa wants a book Adam place basket.wav,dog get bone Michael likes bike Elsa wants a book Adam place basket,9.009375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the boy is putting the his hands on his nose .wav,the boy is putting the his hands on his nose,3.3561875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/natural gas carrying as our mother it always wait like.wav,natural gas carrying as our mother it always wait like,6.687375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/major gives a fruits vegetables and grains to eat.wav,major gives a fruits vegetables and grains to eat,2.9721875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/Dark Side bones Mike likes Mike Elsa WhatsApp book Adam place.wav,Dark Side bones Mike likes Mike Elsa WhatsApp book Adam place,6.873125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (44).wav,I don't have time to go with you I am playing cricket,5.3870625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it's no his slowly takes a short walk in the open air each day.wav,in the winter when it's no his slowly takes a short walk in the open air each day,6.5945
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it is no he is slowly takes a short walk in the open air.wav,in the winter when it is no he is slowly takes a short walk in the open air,7.058875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (144).wav,I don't have time to go with you I am playing cricket,3.5294375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains (21).wav,nature gives us fruits vegetables and grains,4.08675
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the station early but weighted until the bus.wav,mum and dad arrived at the station early but weighted until the bus,8.7306875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dogs and bones Mike likes bye Kaisa vahan se bahut Kadam place basket.wav,dogs and bones Mike likes bye Kaisa vahan se bahut Kadam place basket,7.8019375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (189).wav,I love my family and in the future I want to make my family,5.0155
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and the dog wake up and the frog is gone .wav,and the dog wake up and the frog is gone,5.313375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows is slowly takes a short walk in the open air each.wav,in the winter when it snows is slowly takes a short walk in the open air each,7.058875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I do not have time to go with you I am playing cricket (27).wav,I do not have time to go with you I am playing cricket,7.616125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows is slowly takes a short walk in the open air each (4).wav,in the winter when it snows is slowly takes a short walk in the open air each,5.0155
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early but waited until the bus (14).wav,mum and dad arrived at the bus station early but waited until the bus,6.78025
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains (29).wav,nature gives us fruits vegetables and grains,3.9009375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and he climbs over it's in there .wav,and he climbs over it's in there,3.32825
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/natural gas carrying as our mother it always wait like (1).wav,natural gas carrying as our mother it always wait like,6.687375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have two time I don't have time to with to go with you I am playing.wav,I don't have two time I don't have time to with to go with you I am playing,8.6378125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (40).wav,I love my family and in the future I want to make my family,5.20125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it was slowly takes a short walk in the open air.wav,in the winter when it was slowly takes a short walk in the open air,6.501625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (58).wav,nature gives us fruits vegetables and grains to,5.4799375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (90).wav,nature gives us fruits vegetables and grains to,4.2725
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (64).wav,nature gives us fruits vegetables and grains to,4.922625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (41).wav,nature gives us fruits vegetables and grains to,4.551125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it's not he takes slowly a short walk in the open air each.wav,in the winter when it's not he takes slowly a short walk in the open air each,8.5449375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (237).wav,I love my family and in the future I want to make my family,7.7090625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have a time to go with you I am playing cricket (4).wav,I don't have a time to go with you I am playing cricket,7.52325
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/does it wants my clients bikes Elsa wants book Adam place basketball.wav,does it wants my clients bikes Elsa wants book Adam place basketball,9.10225
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (14).wav,nature gives us fruits vegetables and grains to,3.8080625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (97).wav,I love my family and in the future I want to make my family,5.4799375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows is slowly takes a short walk in the open air reached (2).wav,in the winter when it snows is slowly takes a short walk in the open air reached,8.1734375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (75).wav,nature gives us fruits vegetables and grains to,3.3436875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows his slowly takes a short walk in the open air each day (1).wav,in the winter when it snows his slowly takes a short walk in the open air each day,8.8235625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mysteries gives foods vegetables and grains to.wav,mysteries gives foods vegetables and grains to,5.0155
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dogs and bones Mike likes bikes Elsa on table Adam place basket.wav,dogs and bones Mike likes bikes Elsa on table Adam place basket,10.1239375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (86).wav,I don't have time to go with you I am playing cricket,3.1579375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (44).wav,nature gives us fruits vegetables and grains to,4.45825
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dog said Boss Mike likes by Kaiser wants a book Carrom played basket.wav,dog said Boss Mike likes by Kaiser wants a book Carrom played basket,7.244625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (95).wav,I love my family and in the future I want to make my family,4.922625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/is a respect and love all members of the.wav,is a respect and love all members of the,5.8514375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing I am playing cricket.wav,I don't have time to go with you I am playing I am playing cricket,5.9443125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (153).wav,I don't have time to go with you I am playing cricket,5.6656875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grain (2).wav,nature gives us fruits vegetables and grain,4.736875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future wants I want to make my family Pro.wav,I love my family and in the future wants I want to make my family Pro,5.8514375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (240).wav,I love my family and in the future I want to make my family,4.644
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early bird treated until the bus.wav,mum and dad arrived at the bus station early bird treated until the bus,7.8019375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (39).wav,nature gives us fruits vegetables and grains to,6.0371875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (91).wav,I don't have time to go with you I am playing cricket,3.9938125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to (31).wav,nature gives us fruits vegetables and grains to,4.922625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/then the bees are buzzing out going backway .wav,then the bees are buzzing out going backway,6.5045
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/natural gives us fruit vegetable and grains.wav,natural gives us fruit vegetable and grains,3.7151875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and and in the future I want to make my family (3).wav,I love my family and and in the future I want to make my family,8.5449375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/natural gives us fruits vegetables and grains to.wav,natural gives us fruits vegetables and grains to,3.8080625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family proud (18).wav,I love my family and in the future I want to make my family proud,8.1734375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and they was quiet because they was looking for the frog .wav,and they was quiet because they was looking for the frog,8.1114375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to eat (15).wav,nature gives us fruits vegetables and grains to eat,4.179625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early but waited until the bus (4).wav,mum and dad arrived at the bus station early but waited until the bus,6.78025
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family Pro (18).wav,I love my family and in the future I want to make my family Pro,7.15175
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains (54).wav,nature gives us fruits vegetables and grains,5.2941875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (76).wav,I don't have time to go with you I am playing cricket,3.8080625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dog and bones Mike Like bikes Alice want a book Adam place basket.wav,dog and bones Mike Like bikes Alice want a book Adam place basket,7.9876875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and they might be calling for the frog as well .wav,and they might be calling for the frog as well,4.7474375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (157).wav,I don't have time to go with you I am playing cricket,5.4799375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and get the dog and he was angry.wav,and get the dog and he was angry,3.750625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I do not have time to go with you I am playing cricket (23).wav,I do not have time to go with you I am playing cricket,4.45825
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dog cheats burns Mike Like bikes Elsa wants a book Adam place a basket.wav,dog cheats burns Mike Like bikes Elsa wants a book Adam place a basket,6.966
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/major gives us fruits vegetables and breaks to eat.wav,major gives us fruits vegetables and breaks to eat,3.8080625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the dog was on the boys head.wav,the dog was on the boys head,2.965125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (163).wav,I don't have time to go with you I am playing cricket,4.08675
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (179).wav,I don't have time to go with you I am playing cricket,4.922625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (213).wav,I don't have time to go with you I am playing cricket,4.82975
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and and and he's looking at the window around him too.wav,and and and he's looking at the window around him too,4.71325
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it's not his slowly takes a short walk in the open air each day (3).wav,in the winter when it's not his slowly takes a short walk in the open air each day,6.4086875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrive arrived at the bus station early but waiting until the bus.wav,mum and dad arrive arrived at the bus station early but waiting until the bus,10.2168125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/dog eats bone Mike likes bike Elsa 1K book once a book Adam place basket.wav,dog eats bone Mike likes bike Elsa 1K book once a book Adam place basket,9.84525
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and and the girl looked at him .wav,and and the girl looked at him,3.025875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (60).wav,I don't have time to go with you I am playing cricket,4.82975
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family Pro (45).wav,I love my family and in the future I want to make my family Pro,4.644
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the dog fell out of the window .wav,the dog fell out of the window,2.8775625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (138).wav,I love my family and in the future I want to make my family,5.7585625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (5).wav,I love my family and in the future I want to make my family,6.3158125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (83).wav,I love my family and in the future I want to make my family,7.244625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (151).wav,I love my family and in the future I want to make my family,5.5728125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows his slowly takes a short walk in the open a rich.wav,in the winter when it snows his slowly takes a short walk in the open a rich,5.4799375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows his slowly takes a short walk in the open air reached (1).wav,in the winter when it snows his slowly takes a short walk in the open air reached,5.9443125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows here is slowly takes a short walk in the open air.wav,in the winter when it snows here is slowly takes a short walk in the open air,6.3158125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (64).wav,I love my family and in the future I want to make my family,6.3158125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the dog and the kid is looking at the the the frog.wav,the dog and the kid is looking at the the the frog,7.03075
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it's not his slowly takes a short walk in the open age (1).wav,in the winter when it's not his slowly takes a short walk in the open age,6.2229375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains to eat (20).wav,nature gives us fruits vegetables and grains to eat,5.20125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (233).wav,I love my family and in the future I want to make my family,4.736875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in in winters when it snows his slowly takes a short walk in the open air.wav,in in winters when it snows his slowly takes a short walk in the open air,6.873125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (200).wav,I don't have time to go with you I am playing cricket,3.5294375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows is slowly takes a short walk in a open air each.wav,in the winter when it snows is slowly takes a short walk in a open air each,5.7585625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make a family proud.wav,I love my family and in the future I want to make a family proud,5.4799375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/darkseid bones Mike likes bikes Elsa wants a book Adam play place basket.wav,darkseid bones Mike likes bikes Elsa wants a book Adam play place basket,9.566625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early but weighted until the bus (8).wav,mum and dad arrived at the bus station early but weighted until the bus,6.78025
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't have time to go with you I am playing cricket (126).wav,I don't have time to go with you I am playing cricket,3.5294375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to I want to make my family Pro.wav,I love my family and in the future I want to I want to make my family Pro,12.16725
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it snows is slowly takes a short walk in open air.wav,in the winter when it snows is slowly takes a short walk in open air,5.20125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and then the little boy woke up and then looked in the jar .wav,and then the little boy woke up and then looked in the jar,6.131625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad arrived at the bus station early but weighted until the bus (5).wav,mum and dad arrived at the bus station early but weighted until the bus,7.52325
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grains (17).wav,nature gives us fruits vegetables and grains,4.2725
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and India future I want to make my family Pro.wav,I love my family and India future I want to make my family Pro,4.736875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/mum and dad avoid at the bus station until the bus.wav,mum and dad avoid at the bus station until the bus,9.195125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family proud (7).wav,I love my family and in the future I want to make my family proud,6.4086875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (206).wav,I love my family and in the future I want to make my family,4.08675
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in the winter when it was he slowly takes a short walk in the open at each.wav,in the winter when it was he slowly takes a short walk in the open at each,5.8514375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/a boy looking at the frog.wav,a boy looking at the frog,3.686875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (210).wav,I love my family and in the future I want to make my family,7.52325
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and (3).wav,nature gives us fruits vegetables and,3.4365625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/nature gives us fruits vegetables and grain.wav,nature gives us fruits vegetables and grain,3.9938125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/major gives us fruit vegetables and grains to eat.wav,major gives us fruit vegetables and grains to eat,3.9938125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the boy fell off the tree .wav,the boy fell off the tree,1.9920625
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and win the future I want to make my family.wav,I love my family and win the future I want to make my family,5.0155
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family proud (34).wav,I love my family and in the future I want to make my family proud,6.3158125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/natural is as carrying as our mother it always sweet like (1).wav,natural is as carrying as our mother it always sweet like,5.9443125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/the boy was walking and the owl was following him .wav,the boy was walking and the owl was following him,8.7943125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I don't I don't have time to go with you I am play.wav,I don't I don't have time to go with you I am play,4.551125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/because he can't find the frog.wav,because he can't find the frog,2.7129375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family Pro (31).wav,I love my family and in the future I want to make my family Pro,5.20125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I love my family and in the future I want to make my family (103).wav,I love my family and in the future I want to make my family,5.6656875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/in winter when it snows he slowly takes a short walk in the open air.wav,in winter when it snows he slowly takes a short walk in the open air,7.52325
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/I do not have time to go with you I am playing cricket (16).wav,I do not have time to go with you I am playing cricket,5.2941875
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/they are looking at the frogs.wav,they are looking at the frogs,2.2583125
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/blazer is very attractive and full of my favourite drink.wav,blazer is very attractive and full of my favourite drink,3.9009375
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/Raw_data/and the morning.wav,and the morning,1.3223125
